Test/788,[-2.8742464   1.6690606   2.7249575  -2.2433124  -1.20974    -0.21918881
  4.1234546   2.3113976 ],
Test/131,[-1.9190711 -0.28906    1.1823586  1.5957103  0.8983759 -3.3040419
  3.208523   0.9581951],
Test/1000,[-5.181783   1.0719875  0.4479013 -2.370017  -0.9443221 -1.7440835
  1.6705056  3.481619 ],
Test/786,[-2.1850882  -0.9804186  -2.6785522   0.48553395  0.53619635  1.2032996
  2.9889038  -0.31228337],
Test/391,[-2.802384   -4.5274444   3.2243762  -2.208572   -1.9048039  -2.028164
  5.5528436   0.28056046],
Test/166,[-4.239301   -5.1725144   1.0132225   1.8165054   0.10453951 -2.3615422
  2.3968022   6.3665338 ],
Test/251,[-2.0377252  -3.1705997  -0.23340756 -1.4707748   1.6564306   0.02020973
  2.5035117  -0.3973991 ],
Test/543,[-6.853455   -1.1804962  -0.84892344  1.0751331   0.0740137  -2.0716538
  7.8010283   3.2267559 ],
Test/159,[-4.2328396 -5.8310637  1.4994285 -4.3637333 -0.5923073  0.0384872
  2.9446769  5.8270636],
Test/573,[-3.145693   1.3059583 -1.262405  -3.5567803  4.1584396  1.0873407
  1.9461143  2.1240935],
Test/722,[-1.3616897  -1.4300348  -0.4235394  -0.58063084  0.04442573 -1.664107
  1.7476541   2.5744584 ],
Test/912,[-6.40908    -4.3304086  -0.08570908 -1.0531363  -1.580422    0.824482
  2.0257566   0.83990455],
Test/443,[-2.5000343  -3.7448964  -0.22875212 -1.5329185   2.0521321   1.8054379
 -0.45918405  1.0522715 ],
Test/395,[-1.1003205 -0.6383589 -1.0393183 -1.3493497  1.4419909 -2.651405
 -0.6621653  4.0601444],
Test/947,[-1.3841826 -3.5838838 -2.168573  -2.6422012  2.4704494 -3.9979951
  3.1522703  1.170379 ],
Test/514,[ 1.0532466  -1.9487252   0.299475   -2.0856352  -2.9756794  -0.8103236
  4.027237    0.80238277],
Test/857,[-0.87172604 -1.3753617   1.4875113  -0.39591593  1.0763314  -3.5529482
  3.8491933   2.433121  ],
Test/316,[-5.5360317  -2.8019977   3.1959524  -2.856745   -0.43531317 -2.2622378
  1.7271984   3.1037536 ],
Test/236,[-1.6894058   0.4964283  -0.431077   -0.4846092   0.51791286 -1.6705767
  1.1486478   0.5865114 ],
Test/668,[-0.541297   -2.8361266  -0.12192921  0.70715153  0.2941103   1.0791522
  5.018135    3.256864  ],
Test/844,[-0.04380416 -1.5115418  -1.4492072  -3.051749   -4.059188   -2.2334054
  0.5708307  -1.0362436 ],
Test/17,[-2.8509963  -0.82374614  1.6255931  -1.2415745  -1.0406177  -2.4485044
  1.6449287   1.0974864 ],
Test/674,[-1.0657619  -0.9255915  -2.1153924   1.642702    1.6534201  -4.835005
  2.215962    0.50960064],
Test/448,[-1.83939    -2.126782    3.442122    0.664386   -1.0133529  -1.7177724
  4.1685233   0.33264098],
Test/478,[-0.9331709 -2.881044  -2.1261165 -1.954031  -2.7885942 -0.5861619
  7.0153346  2.0336735],
Test/104,[-2.4210846  -3.0764205   3.525158   -0.77281064 -2.196271   -4.145444
  1.9378854   2.590714  ],
Test/201,[-2.4842348  -4.9147525   3.926922   -0.71059793  0.21190715 -2.194443
 -0.5111332   3.498263  ],
Test/904,[-3.4554477   2.897953    3.9118052   5.3105707   3.2449899   1.0767432
 -0.91415524  1.1870134 ],
Test/240,[-2.0433302 -3.352384   1.6130158 -1.7619758  1.6405606  2.595674
  4.359831   1.1788154],
Test/767,[-2.9334922e+00 -2.0800197e+00  2.6021347e+00 -4.4283366e+00
  1.2414836e+00  1.5659912e-03  9.6387541e-01  3.5251949e+00],
Test/877,[ 0.25674677 -0.564501   -0.98598397 -0.15385228 -1.0796586  -0.9552849
  5.6547875   0.6926956 ],
Test/264,[-2.2772033  -3.1527572   3.4443421  -0.9140674  -0.6017525  -1.2035865
  2.5000548   0.16128586],
Test/545,[-2.1113043  -1.4980413   0.3972988  -0.37331304  0.6972772   0.7079583
  5.0505676   2.0083673 ],
Test/322,[-3.5594075  -2.2208602  -0.9345779   0.19041997 -2.3403091  -4.9012246
  3.9033191   2.1148577 ],
Test/537,[-3.4406376  -2.9667273   0.6862864   1.101485    0.33545125 -0.98285085
  5.665233    1.2237009 ],
Test/625,[-5.4530606  -2.4676301   3.35924    -3.140613    0.5031656   0.7995517
  6.36054    -0.24893858],
Test/296,[-1.235839   -1.7957455   1.5419115  -2.141314   -0.9277445   0.14922523
  2.6200988   1.4065381 ],
Test/783,[-4.445437   -0.1896891   1.4790263  -0.1677186  -0.42316177 -0.5234075
  5.4070024   0.24716295],
Test/571,[-0.8373549  -3.5549324  -0.01764113 -0.6831836  -0.05175194  0.0409885
  5.759279    3.592733  ],
Test/952,[-2.2101002  -0.6297602   1.8552145  -1.2407162  -2.3334894   0.85168135
  4.5777392   0.04491423],
Test/415,[-4.1676407  -1.8500352  -0.91866064  0.32410437  0.28180468 -3.7181847
  2.5711467   1.9009436 ],
Test/635,[-4.2826505  -0.36338     0.35072112 -4.225036    1.8790108  -5.0708895
  3.3951852   2.213092  ],
Test/688,[-4.254475   -0.54274267  3.1452885   0.10204173  0.38977003 -2.0425143
  2.7626626   4.4461827 ],
Test/301,[-8.22662    -3.936541   -3.591865   -0.47848248  0.15767181 -3.4289212
  0.02957693  2.1093729 ],
Test/87,[-4.9041443  -0.05122349  2.805982   -2.7547355   2.2493443  -2.6591785
  2.2614415   2.5530596 ],
Test/414,[-5.762527   0.8895195  3.940568  -4.5387607  1.0060196 -4.871031
  2.967386  -0.9054516],
Test/532,[-3.029214   -2.0360255  -0.00602107 -3.2106202   4.077388   -2.3637354
  4.717557    3.4714837 ],
Test/600,[-7.0465155  -0.35589957 -3.5489259  -1.6416987   0.82002234 -1.9439405
  5.503103    2.0615792 ],
Test/360,[ 0.0282249 -1.7420725  1.5526758 -1.0007632 -0.3764314  1.4963531
  3.8097703  0.6024175],
Test/851,[-2.7518268   1.714592    1.4307219  -0.66770226  1.1080936  -0.26100916
  3.6102166   0.01166127],
Test/375,[-2.854397  -1.4615949  1.2774931  0.5547813 -1.5157894 -2.3027139
  4.306012   1.5302471],
Test/456,[-2.0569203 -1.8918096  0.5088318 -4.182986  -1.875599   1.3796257
  4.301997   4.267027 ],
Test/55,[-5.3263364  -1.9773091   1.9829868  -1.1937524   0.26951468 -3.673557
  7.3280005   2.4911335 ],
Test/13,[-0.3694601  -3.516347   -1.553084   -2.4753761  -0.71290684 -0.3540228
  2.875705    2.521587  ],
Test/423,[ 2.004862   -1.8692461   4.8250084  -0.29342294  1.4234322  -1.2858616
  3.644076   -0.74385035],
Test/825,[-0.6982587  -5.295112   -0.7345895   0.27352962  1.0148243  -2.869724
  2.6871064   1.3689631 ],
Test/645,[-5.085773    0.5534171   4.6274805   0.51708823 -1.7418841  -1.2192048
  5.9717894  -0.26669976],
Test/965,[-8.9171295  -2.9153461   3.5429745  -3.902771   -0.25099897 -1.2856685
  1.9029018   4.3986635 ],
Test/259,[-4.8828435   2.463104   -0.52126205 -1.177037    1.3000718   0.19576842
  2.2191947   2.89976   ],
Test/345,[-6.8178515   2.507956   -0.1215068  -2.7186694   0.61119604 -2.7740154
  4.9263296  -0.34644255],
Test/854,[ 0.7742813   3.7832959   1.9906069  -4.8361936   3.4236226   1.3455193
  6.163404    0.99607766],
Test/843,[-1.2803     -0.74867344  2.150148   -1.1041069   0.33669826 -0.05198598
  5.0408716   4.0639505 ],
Test/614,[-6.0406823  3.8831797  1.6833087  0.6070526 -1.620884  -2.8667028
  0.7511473  2.9532275],
Test/649,[-5.2011724   2.402738    2.681141    0.06548411 -1.437628    0.2680725
  2.295258    1.0380274 ],
Test/658,[-1.7719523  -0.8190029   1.0437789  -0.88286614 -3.774261   -7.151349
  6.0344872   0.48597857],
Test/50,[-3.832528  -1.4749181  6.449022  -1.4371568  0.7809242 -3.4425075
  4.7327647  0.3210059],
Test/774,[-2.3292117  -2.4449782   2.8676834  -4.0116105   0.64736366 -2.1894052
  6.9155045  -0.20362501],
Test/961,[-2.0926745 -2.5855765  3.7233686  2.1024072  1.5583723 -1.6721691
  2.7812045  2.4196577],
Test/64,[-2.0129297   1.5472937   0.6793677  -4.7218385  -0.11754838 -0.26029772
  6.536227    1.6907808 ],
Test/570,[-3.717261    1.8768965  -0.6284426   1.5827821   0.88792956 -0.5027662
  3.5186179  -0.10699238],
Test/202,[-2.149368  -3.2466795  1.5368831  1.5363128 -2.142918  -2.1465485
  5.3810735  6.487372 ],
Test/181,[-1.1823522  -2.5217328   2.1809046  -1.3444479  -0.33208317 -3.3564918
  2.3988903   3.7825475 ],
Test/824,[-1.9614028  -2.051173    0.5605138  -0.9793093   1.6470422   0.46554202
  1.7966018   1.5737174 ],
Test/257,[-4.0699425  -0.08402362 -1.0751749  -3.070799   -0.23680353 -0.33545774
  2.5484617   1.8528919 ],
Test/771,[-2.5671756 -0.8716625  1.1168113 -3.0937326 -1.6316189  0.6373436
  4.122332   4.028284 ],
Test/217,[-1.7991908  -0.28655693  3.5912027  -1.9984602   0.2931211  -2.4252007
  1.2701325   5.1171546 ],
Test/228,[-0.9909674  -4.395622    1.9810432  -0.91702443  0.34848672 -1.0017573
  5.175348    0.42051813],
